PCardID,PName,Sex,Age
441882201105301005,樊艳青              ,False,9
445102194005050828,罗佳莉              ,False,80
445102195909230551,王心明              ,True,61
445102196901053612,徐维维              ,True,51
445102198306240092,胡纲锋              ,True,37
445102198705312823,王洁琼              ,False,33
445102199109124775,薛明吾              ,True,29
445102199903160511,刚鑫                ,True,21
44510220080920101X,周双存              ,True,12
445102201604173347,洪平                ,False,4
445103195612022766,杨运平              ,False,64
445103197307153400,严沁                ,False,47
445103197507102130,许何巧              ,True,45
44510319861125135X,张祎斌              ,True,34
445103199309290221,徐夏芳              ,False,27
44510320030418488X,何丹凤              ,False,17
445103200810224442,袁晓敏              ,False,12
445103201705264535,车国荣              ,True,3
445122193108201503,叶忠妹              ,False,89
445122194412224392,陈昭                ,True,76
445122195902253836,吴振建              ,True,61
445122196011161844,魏淼芳              ,False,60
445122196505013219,徐佳佳              ,True,55
445122196703310839,于鸿飞              ,True,53
445122196706241349,刘佳丽              ,False,53
44512219771001176X,宗超颖              ,False,43
445122198506222214,沈伟良              ,True,35
445122201308192370,刘浩                ,True,7
445122201512142135,童天骄              ,True,5
445202193908071970,刘元开              ,True,81
445202194109200638,章忠根              ,True,79
445202195101223231,宋志巧              ,True,69
445202195108040948,赵竹萍              ,False,69
445202195812201071,徐世杰              ,True,62
445202196310173095,张延长              ,True,57
445202196707144735,徐希辰              ,True,53
445202198501241002,陆晓萍              ,False,35
445202198510263676,陈璐琰              ,True,35
445202199705303054,金剑                ,True,23
445202200712221685,肖青                ,False,13
445202201305250715,谭迎博              ,True,7
445203193008240536,罗方明              ,True,90
445203193706261844,刘玲燕              ,False,83
445203196601303618,王雪荣              ,True,54
445203197108014382,曹云燕              ,False,49
445203198211134723,夏良娟              ,False,38
445203199408070836,许跃                ,True,26
445203199511061145,赵桂芝              ,False,25
445203199810171336,吴昊熙              ,True,22
445203201003013067,侯钰                ,False,10
445203201504032477,谭汉三              ,True,5
445222196507053578,邱瑞永              ,True,55
445222198609133519,刘允刚              ,True,34
445222198806131782,杨燕霞              ,False,32
445224194206251937,王丽宇              ,True,78
44522419431013102X,沈晓芳              ,False,77
445224194701264348,高菁                ,False,73
445224195210063669,郑冉冉              ,False,68
445224197307240296,左冬伟              ,True,47
445224198006264475,陈锋                ,True,40
445224198605110996,陈爱民              ,True,34
445224199407154626,童倪琳              ,False,26
44522420091213025X,杨建忠              ,True,11
445224201612021013,罗仕加              ,True,4
445224201707270258,孟涛                ,True,3
445281194012261499,吕中正              ,True,80
445281196003161268,陈慧慧              ,False,60
44528119610923500X,许秋红              ,False,59
445281196611244577,常钰锋              ,True,54
445281197206222977,匡亮                ,True,48
445281197303170814,王峥                ,True,47
445281198707153564,朱晓红              ,False,33
445281200409130399,陈允宗              ,True,16
445302194309020186,陈建桦              ,False,77
445302194401140682,徐志凤              ,False,76
44530219451029156X,吴泽英              ,False,75
445302194805020097,郭凡                ,True,72
445302196006234805,涂诗媛              ,False,60
445302196711144995,殷文军              ,True,53
44530219680906466X,袁冬梅              ,False,52
445302197707270539,李保林              ,True,43
445302197712294076,张宾                ,True,43
445302198007160704,吴芬燕              ,False,40
445302198307073389,陈彩萍              ,False,37
445302198808062231,姚勤玉              ,True,32
445302199210312894,殷琦伟              ,True,28
445303194603281850,喇治国              ,True,74
445303194901144635,哈凤侠              ,True,71
445303195610020610,柯渝                ,True,64
445303197509203219,孟云鹏              ,True,45
445303197709252074,蒋郑                ,True,43
445303199104194915,胡胜                ,True,29
445303201210260437,俞仁昌              ,True,8
445303201303232056,徐风华              ,True,7
445303201511110504,解萌                ,False,5
445321195202204595,李微                ,True,68
445321195803221198,殷强                ,True,62
445321197603013254,彭国斌              ,True,44
445321198509164894,李学峰              ,True,35
445322193311111408,胡敏妫              ,False,87
445322194302121772,周鸿                ,True,77
445322194306090408,沈丽君              ,False,77
445322196101212386,黄改勤              ,False,59
445322196404114599,陈欢军              ,True,56
445322196802242596,张晨健              ,True,52
445322197812240273,黄飞影              ,True,42
44532219991213352X,陈芬芬              ,False,21
445322200205153076,张凡                ,True,18
445322200711083402,陈秀玲              ,False,13
445322201012021119,余科睿              ,True,10
44538119300607169X,刘爱                ,True,90
445381194810031474,谢海波              ,True,72
445381195208050853,徐生海              ,True,68
445381197207124661,章海玲              ,False,48
445381198701053701,顾素洁              ,False,33
445381198908110355,车捷                ,True,31
44538119990121149X,宋宏正              ,True,21
445381200310222117,李春远              ,True,17
445381200803283233,沈涵超              ,True,12
445381200810041152,申华                ,True,12
445381200811293271,陈立松              ,True,12
445381201001132120,胡淼                ,False,10
450102193604261275,李然                ,True,84
450102193706240213,刘帆                ,True,83
450102197307181234,张胜涛              ,True,47
450102197505263089,邱运梅              ,False,45
450102198709162399,徐永达              ,True,33
450102198709264109,赖丽妃              ,False,33
450102198801093525,徐黛美              ,False,32
45010219950306339X,刘仲毅              ,True,25
450102200105121158,危毅                ,True,19
450102200304011584,袁慧玲              ,False,17
450102200402194062,闵敏                ,False,16
45010319600416309X,林逢砚              ,True,60
450103196510054910,彭海强              ,True,55
450103197708121992,琚五七              ,True,43
450103197905263447,朱宪慧              ,False,41
450105193209272459,屈道华              ,True,88
45010519391004047X,张志刚              ,True,81
450105194708074339,吴善荣              ,True,73
450105195612032999,童卫康              ,True,64
450105195711193309,吴银平              ,False,63
450105197509233927,南晶晶              ,False,45
450105199401120217,荆元瑞              ,True,26
450105199408300659,董琦                ,True,26
450105199803190605,刘莲香              ,False,22
450105201506200512,龚焕毅              ,True,5
450107193708203426,韩新雨              ,False,83
450107195001260821,王化仙              ,False,70
450107196510063599,朱中俊              ,True,55
450107196609150676,洪江                ,True,54
450107197409104311,李晓宇              ,True,46
450107198009111357,朱莉锦              ,True,40
450107199212020615,王小波              ,True,28
450107199712081983,张玲                ,False,23
450107200210200490,孙玉磊              ,True,18
450108194102134113,吴嘉林              ,True,79
450108196505144614,李碧新              ,True,55
450108196603253945,孙秀英              ,False,54
450109193608224214,侯巧                ,True,84
450109194101052606,李秋贞              ,False,79
450109196409283397,王生态              ,True,56
450109198612062951,胡传武              ,True,34
450109199101061337,高黎军              ,True,29
450110199801274427,万琳                ,False,22
450110199907114042,冯燕珍              ,False,21
450123193306040134,吕东东              ,True,87
450123197607301666,许丹                ,False,44
450123198005064792,刘剑飞              ,True,40
450123198106272101,黄欢                ,False,39
450123198510023553,欧兴禄              ,True,35
450123199610093393,阮江明              ,True,24
450123200206191165,李凤芹              ,False,18
450124193408174316,王增渭              ,True,86
45012419530407001X,李世祥              ,True,67
450124195811254972,王一晨              ,True,62
450124197707284388,向静静              ,False,43
450124197809223703,林蓉                ,False,42
450124199904084990,汪帆                ,True,21
45012420120312315X,于敬业              ,True,8
450124201703090040,刘玉梅              ,False,3
450125193406304697,连锦辉              ,True,86
450125196001290470,路辉                ,True,60
450125196910260957,贾宏                ,True,51
450125198503242208,张伟英              ,False,35
45012519880208414X,赵秋红              ,False,32
450125198904242225,郑常君              ,False,31
450125199812081668,王紫薇              ,False,22
450125200208230626,郭培馨              ,False,18
450125200307012085,陈洁英              ,False,17
4501252004030899 4,钱潇                ,True,16
450125200412260646,董臻珍              ,False,16
450125201603063391,郑表                ,True,4
450126193507234073,陆青枝              ,True,85
450126193512103166,郑妍                ,False,85
450126196506262594,殷隽                ,True,55
450126198511131854,赖燕银              ,True,35
450126198604294935,龚立峰              ,True,34
450126198805031533,孟宪设              ,True,32
450126200108101276,张奇                ,True,19
45012620020213375X,陈晓云              ,True,18
450126201602253173,雷新保              ,True,4
450127194205151572,陈项                ,True,78
450127194304220916,施幼藤              ,True,77
45012719470325075X,姚正华              ,True,73
450127197303111535,李开贤              ,True,47
450127197806303600,黄斯娜              ,False,42
450127198001042719,吴衡                ,True,40
450127198806081571,周春华              ,True,32
450127200210052171,曾念宜              ,True,18
450127201601051955,王炉冬              ,True,4
450127201609054878,李小忙              ,True,4
450202194201143362,宋君                ,False,78
450202195003211402,苏明燕              ,False,70
450202195908203677,章海良              ,True,61
450202196906220208,齐雪梅              ,False,51
450202198101261757,李黎                ,True,39
45020220070205186X,罗树玲              ,False,13
450203193010263750,徐键                ,True,90
45020319570604378X,黄丽丽              ,False,63
450203196204241561,冯婷                ,False,58
450203196608184532,雷根法              ,True,54
450203197112053314,王平波              ,True,49
450203197202070820,欧美芳              ,False,48
450203199503303519,杨征                ,True,25
450203199702102461,金妹妹              ,False,23
450203201210150344,孙洁                ,False,8
450203201405114511,朱常顺              ,True,6
450204193107250119,邢春波              ,True,89
45020419510519225X,蒋爱民              ,True,69
450204196401314930,贺良波              ,True,56
450204197006181175,宋国山              ,True,50
450205193602073160,林蕾蕾              ,False,84
450205193905282496,郭慧春              ,True,81
45020519480507458X,沈官霞              ,False,72
450205194809273324,谢玉芳              ,False,72
450205197111102033,石红岩              ,True,49
450205197309010986,朱守兰              ,False,47
450205199407102015,唐思琦              ,True,26
450205200001233803,唐洁君              ,False,20
450205200805204899,郭源泉              ,True,12
450205200811152917,吉荣俊              ,True,12
45020520101117125X,殷九峰              ,True,10
45020520151202096X,朱春玲              ,False,5
450206193204204264,宋晓君              ,False,88
450206196503170168,周晓芳              ,False,55
450206197309114191,孙启山              ,True,47
450206197502223509,谢余珍              ,False,45
45020619920322093X,廖建                ,True,28
450206200102051773,曲中连              ,True,19
450206200909120709,时冬萍              ,False,11
450222193109093447,谢小敏              ,False,89
450222193204084936,王志良              ,True,88
450222193806244116,梁碧岩              ,True,82
45022219410802388X,赵伙莲              ,False,79
450222194605043267,李君轶              ,False,74
450222197607104397,马德民              ,True,44
450222197703203651,曹韫陶              ,True,43
45022219800703043X,吴启川              ,True,40
450222200709071316,钱玉进              ,True,13
450222201208161684,李彦茹              ,False,8
450223195103083614,罗志文              ,True,69
450223195707310697,范信良              ,True,63
45022319720421263X,姚仁车              ,True,48
450223198107062419,牟磊                ,True,39
450223198111071844,刘连梅              ,False,39
450223198511084070,欧志华              ,True,35
450223199003064764,贺英                ,False,30
450223199207164310,吴梢锋              ,True,28
450223200404170184,马琴芬              ,False,16
450223201310190701,王馥琴              ,False,7
45022419380219154X,杜章琼              ,False,82
450224194902232286,袁娟                ,False,71
450224194907122457,孟华杰              ,True,71
450224196801071419,吴伟强              ,True,52
450224197105030482,莫君平              ,False,49
450224197905250600,许梓晶              ,False,41
450224198911271461,吴欣娟              ,False,31
450224200410280191,吴国树              ,True,16
450225193112284307,董春香              ,False,89
450225193711280826,梁伟青              ,False,83
450225194904012208,张珊珊              ,False,71
450225195001302479,高思阳              ,True,70
450225198205283832,葛一鸣              ,True,38
450225198206031282,邱碧霞              ,False,38
450225198707014333,练祖兴              ,True,33
450225199605291270,刘俊辉              ,True,24
450225199908312040,卢建英              ,False,21
450225200011290399,赵显营              ,True,20
450225200103191224,石玉梅              ,False,19
450225200605200530,陆寅                ,True,14
45022520080301267X,童康洪              ,True,12
450226194402021688,薛晓丹              ,False,76
450226194412260658,冯齐                ,True,76
450226196404183591,骆赛                ,True,56
450226199101292786,杨玉芬              ,False,29
45022619970711110X,陈嘉丽              ,False,23
450226200107262575,刘亮文              ,True,19
450226200407111867,谢利娟              ,False,16
45030219321025310X,张海娇              ,False,88
450302194601114064,王永喜              ,False,74
450302194803180561,姜艳                ,False,72
450302200109280544,周三香              ,False,19
450302200111211783,李小萍              ,False,19
450302200503082511,薛国刚              ,True,15
450302200911192795,吴海彬              ,True,11
450303194705174826,骆莉                ,False,73
450303195409133717,范文标              ,True,66
450303195801144859,高思叶              ,True,62
450303195908072592,刘彦鹏              ,True,61
450303199601113976,商岩                ,True,24
450303199711110733,蒋高剑              ,True,23
450303200109130964,武珊珊              ,False,19
450303201512120971,吕贝                ,True,5
45030419390318295X,马骅                ,True,81
450304197110122197,李月辉              ,True,49
450304197601194275,张书华              ,True,44
450304198210222552,刘镇涛              ,True,38
450304199205123095,王云龙              ,True,28
45030519371008177X,韩文军              ,True,83
450305196709140297,李佳伟              ,True,53
450305196910122437,曾高锋              ,True,51
450305197708112117,李双林              ,True,43
45030519840929375X,俞盛恺              ,True,36
450305198701043790,焦世发              ,True,33
450305198806260396,王前峰              ,True,32
450305200411060381,时香芝              ,False,16
450305200701134537,宋卫光              ,True,13
45030520100221097X,胡云龙              ,True,10
450311193405221497,严刚利              ,True,86
450311194208091026,陈谟君              ,False,78
450311194511151247,陈会玲              ,False,75
450311194602012971,赵华恩              ,True,74
450311194804043805,傅丹雯              ,False,72
450311196810253031,洪峰                ,True,52
450311197006181860,杨卡娜              ,False,50
450311198805304892,马建法              ,True,32
450311199008223939,黄帅                ,True,30
450311199604104725,沈剑美              ,False,24
45031120000528175X,谢静亚              ,True,20
450311200306301267,黄丹妮              ,False,17
450312193106122014,李虹宇              ,True,89
450312194701131235,丁嘉林              ,True,73
45031219620101113X,袁礼伟              ,True,58
450312198302114508,姚赛芬              ,False,37
450312198311264137,王成东              ,True,37
450312198709173198,任华海              ,True,33
45031220161130481X,郭金滔              ,True,4
450321193706213792,高伟哲              ,True,83
450321194905233651,尹俊                ,True,71
450321195802221150,林松                ,True,62
45032119611103123X,叶灯                ,True,59
450321196402230124,马利娇              ,False,56
450321197610144372,吴权彬              ,True,44
45032119780429431X,魏明                ,True,42
450321197805310895,金玉如              ,True,42
450321198304164265,钱松平              ,False,37
450321198910132693,卢学新              ,True,31
450321200206084130,邵林刚              ,True,18
450321200304240731,杨财名              ,True,17
450323193011013199,周海山              ,True,90
450323193409041552,许肇峰              ,True,86
450323193601301713,张建波              ,True,84
450323194303251839,张灵尹              ,True,77
450323194605212683,唐令怡              ,False,74
450323195005064714,谢幼                ,True,70
45032319530929245X,严韧                ,True,67
45032319560609031X,魏京                ,True,64
450323196711061953,尚立乾              ,True,53
450323197809173018,徐锟                ,True,42
450323198504214418,彭亮                ,True,35
450323200611102243,丛日秀              ,False,14
450323200710102695,施晨                ,True,13
450323200712193682,曾小英              ,False,13
450323200909211565,唐思颖              ,False,11
450323201211143411,柯毅胤              ,True,8
450324193905011877,黄誉                ,True,81
450324196707102077,沈宗铎              ,True,53
450324198507154453,黄黎利              ,True,35
450324198601022369,霍彦彤              ,False,34
45032419861206314X,苏玉婷              ,False,34
450324199502270919,姥天石              ,True,25
450324199503231276,余业清              ,True,25
450324199508222774,滕慧旭              ,True,25
450324200210284011,薛雯琪              ,True,18
450324200505041893,林连章              ,True,15
450325194603022694,骆柏祥              ,True,74
450325194810234876,黄圩峰              ,True,72
450325194812301999,迟北洋              ,True,72
450325196108201854,文建军              ,True,59
450325196307083993,钱文                ,True,57
450325197803031775,陈裕利              ,True,42
450325198106234061,王文莲              ,False,39
450325198301262009,任竟慧              ,False,37
450325198601171395,顾艳华              ,True,34
45032520140423323X,丁忆彬              ,True,6
450326194708081902,李芳英              ,False,73
450326196408162021,徐传惠              ,False,56
450326196605203072,王招弟              ,True,54
450326196911120961,袁丽燕              ,False,51
450326197109134869,赵晶洁              ,False,49
450326199311212372,丁群                ,True,27
450326200203034543,岳晓玲              ,False,18
450326200212130297,钟旭川              ,True,18
450327193507064550,沈东                ,True,85
450327194012291449,方琴燕              ,False,80
450327194502190333,方高俊              ,True,75
450327194504292210,蔡建师              ,True,75
450327194812204606,白光芹              ,False,72
450327196507292856,朱龙杰              ,True,55
450327197212303639,包佳                ,True,48
450327197302080176,李宗辉              ,True,47
450327197907010277,武胜伟              ,True,41
450327198111262051,褚昌权              ,True,39
450327198501133175,钟华锦              ,True,35
450327198511283345,张凯敏              ,False,35
450327200101160422,郭建敏              ,False,19
450328196301174121,朱莺                ,False,57
450328196601222412,刘艳佳              ,True,54
450328196901312508,赵莉萍              ,False,51
450328200907244250,杨凌栏              ,True,11
45032919381028193X,朱成康              ,True,82
450329196503263559,孟庆富              ,True,55
45032919850611075X,杨贤显              ,True,35
450329199412204207,余琴娟              ,False,26
450330193607070075,张荣阁              ,True,84
450330195904043259,孙佳伟              ,True,61
450330196705131330,马锓                ,True,53
450330197904180869,袁红艳              ,False,41
45033019931021301X,单林斌              ,True,27
450330201003251112,彭如祥              ,True,10
450332194010052744,姜晓蕾              ,False,80
450332194112302097,胡健勇              ,True,79
450332195106124049,高晓霞              ,False,69
450332195605274076,陆战明              ,True,64
450332196603163078,张延波              ,True,54
450332197805022892,名锋                ,True,42
450332198212024539,李金辉              ,True,38
450332198711052833,林燕波              ,True,33
450332199707044579,陈聪                ,True,23
450332199905041766,张建苗              ,False,21
450332200108314130,赵祥林              ,True,19
450332200812283331,陈希汪              ,True,12
450332201412164100,杨丽凤              ,False,6
450381193006142491,王肖肖              ,True,90
450381195207271299,赵晓今              ,True,68
450381195802082716,夏堂明              ,True,62
450381196309144412,沈星星              ,True,57
450381198305102695,黄振明              ,True,37
450381199209061568,字红萍              ,False,28
45038120040514143X,杨贤东              ,True,16
450381201610141003,邢海娇              ,False,4
450403195004080923,章莹莹              ,False,70
450403195607203312,王立坚              ,True,64
450403196211092884,沈玉琴              ,False,58
45040319640817201X,王运江              ,True,56
450403197208041263,苏秀敏              ,False,48
450403197301121583,王明慧              ,False,47
450403198004230956,吴军建              ,True,40
450403198202122366,张月姑              ,False,38
450403199301281068,单杭平              ,False,27
450403200012052192,许志明              ,True,20
450403200111181475,孙锦恋              ,True,19
450403200610152054,钱利深              ,True,14
450403200810164770,董志同              ,True,12
450405193504154064,朱金梅              ,False,85
450405195010161052,王力民              ,True,70
450405195702200710,有证                ,True,63
450405195912082353,林显锋              ,True,61
450405196701250753,杨燕彬              ,True,53
450405197502022090,龙庆                ,True,45
450405197505123479,林存炎              ,True,45
45040519830113420X,刘彩英              ,False,37
450405199101020106,朱钰丹              ,False,29
450405199107211835,应君辉              ,True,29
450405199112042247,赵金喜              ,False,29
450405200410094112,张淑云              ,True,16
450405201002272447,王娜娜              ,False,10
450405201006300791,薛凯                ,True,10
450405201311224940,胡蓉                ,False,7
450406193410092217,吴海程              ,True,86
45040619411231295X,侯和素              ,True,79
45040619421226393X,陈斯                ,True,78
450406195707091820,周小玲              ,False,63
450406196001091153,刘仕洪              ,True,60
450406196507293190,邵浙高              ,True,55
450406196808040234,李成东              ,True,52
450406201403174369,毛桂平              ,False,6
450421194307130383,马亚红              ,False,77
450421194502260917,彭健汉              ,True,75
45042119500201305X,薛昭                ,True,70
450421195306092498,章灿刚              ,True,67
450421197409054151,陈霞杰              ,True,46
450421198012091258,赵增宝              ,True,40
450421198310133575,武学文              ,True,37
450421201512044129,黄洁玲              ,False,5
450422193311060615,孙海鹏              ,True,87
450422193409273475,陈桂兵              ,True,86
450422195005261215,曹金洋              ,True,70
450422195505053754,甘洪汉              ,True,65
450422195610201528,韩海青              ,False,64
450422196309303431,任少鹏              ,True,57
450422197608270937,冯庆山              ,True,44
450422197712061836,臧国长              ,True,43
450422198305233877,丁翰相              ,True,37
450422198807062473,张科                ,True,32
450422198905263850,郑士博              ,True,31
450422199707042795,陆德峰              ,True,23
450422199808050727,龚红芳              ,False,22
450422200108082002,魏玉梅              ,False,19
450422200309064441,蔡萍                ,False,17
450422200502120273,程玉                ,True,15
450423193004294899,孙仁和              ,True,90
450423193204013537,夏鹏                ,True,88
450423195310150251,袁杰                ,True,67
450423195401294728,孙琳琳              ,False,66
450423195606283897,周新主              ,True,64
450423197504302064,梁娣                ,False,45
450423199807284640,王家芳              ,False,22
450423200802261090,梁子豪              ,True,12
450481193608192395,于哲                ,True,84
450481195108151078,黄昌九              ,True,69
450481199405160278,毛海华              ,True,26
450502193005120018,张建国              ,True,90
450502193009233634,郑欣瑞              ,True,90
450502195307063791,杨艺柳              ,True,67
450502196002231154,艾福聪              ,True,60
450502198604130747,梁莹                ,False,34
450502199909303631,陈伟华              ,True,21
450502201307260857,刘红卫              ,True,7
450502201703140654,李晓锋              ,True,3
450503193612072253,任澎锋              ,True,84
450503193804232880,刘林芬              ,False,82
450503194207071788,张慧琴              ,False,78
450503195709293836,邓勇                ,True,63
450503197009164039,厉旭杰              ,True,50
450503197703161858,孟晓冬              ,True,43
45050319840819300X,孟艳丽              ,False,36
450503200112300857,周珂                ,True,19
450503201108143961,张士霞              ,False,9
450503201702273056,翁周云              ,True,3
45051219340928031X,高升                ,True,86
450512193703054145,纪淑娴              ,False,83
450512193707240623,薛成凤              ,False,83
450512197711171374,张光权              ,True,43
450512198405203889,黄榕芳              ,False,36
450512199308121958,魏建设              ,True,27
450521194202192786,张桂兰              ,False,78
450521194408040913,谢觅之              ,True,76
450521195301082288,秦世兰              ,False,67
450521196110242677,吴文智              ,True,59
450521196704083247,王万靖              ,False,53
450521198402083451,虞黎佳              ,True,36
450521198412010547,李琼瑶              ,False,36
450521199406294859,张仁爱              ,True,26
450521200810202472,沈绍微              ,True,12
450602193208090846,刘玉婷              ,False,88
450602195012251205,艾艳丽              ,False,70
450602197410272916,沈晓佳              ,True,46
450602199503313130,梁锦华              ,True,25
450602199611032774,王荣雷              ,True,24
450602200708244891,张连成              ,True,13
450603195806163967,赵曼                ,False,62
450603197806032771,范云                ,True,42
450603199305183466,何书平              ,False,27
450603200007173898,范灿辉              ,True,20
450603200407122512,夏峡                ,True,16
450603200503274671,沈施亭              ,True,15
450603201704210898,周林                ,True,3
450621195507261244,严欢                ,False,65
450621196604282180,温小敏              ,False,54
450621197006161324,周群燕              ,False,50
450621199111022851,陆林林              ,True,29
450621199706034958,李鹏                ,True,23
450681194706112227,冯柳嫒              ,False,73
450681195007070819,黄克强              ,True,70
450681195401060678,黄荣                ,True,66
45068119550313237X,周亮                ,True,65
450681198006013103,管丽红              ,False,40
450681199201131417,林海韵              ,True,28
450681201608084456,蔡少雍              ,True,4
45070219480805243X,张荣庆              ,True,72
45070219741124455X,夏国义              ,True,46
450702199107051429,饶雪琳              ,False,29
450702200606183296,汪彦军              ,True,14
450702201001180636,唐九九              ,True,10
450702201107181610,孙睿                ,True,9
450702201512290466,曹倩倩              ,False,5
450703193205090498,朱朝银              ,True,88
450703194310164932,孙宁                ,True,77
450703194409252334,丁增强              ,True,76
450703194805074517,程源                ,True,72
450703196909041209,赖忠喜              ,False,51
450703197112313232,夏鑫                ,True,49
450703200509221429,史希梅              ,False,15
450703200702162766,黄金萍              ,False,13
45070320150204345X,高顺寅              ,True,5
450721193203183482,陈露梅              ,False,88
45072119360315471X,胡波                ,True,84
450721194909094769,谢芳丽              ,False,71
450721195103131019,胡立新              ,True,69
450721195111083336,孙立军              ,True,69
450721198403191359,赵利军              ,True,36
450721198911110498,刘振南              ,True,31
450721200101210243,杨利红              ,False,19
450721201006152051,田野                ,True,10
45072219341111068X,赵永娟              ,False,86
450722194404083542,张玉敏              ,False,76
450722194906192853,刘昌海              ,True,71
450722195007263974,桂淑华              ,True,70
450722196603214743,吴金慧              ,False,54
450722197107302351,邬武永              ,True,49
450722197602264217,邢海胜              ,True,44
45072219881115166X,季丽萍              ,False,32
450722200206074205,陈金凤              ,False,18
450722200911123631,朱志强              ,True,11
450722201202244873,唐莉玮              ,True,8
450802193402191078,邓小豹              ,True,86
450802193906033516,赵航                ,True,81
450802194512191911,陈瑶瑜              ,True,75
450802195605122039,李申                ,True,64
450802197504223630,邹荣杰              ,True,45
450802197606234314,司云波              ,True,44
450802199001201279,费思国              ,True,30
450802199311271168,谢春蕾              ,False,27
450802199601040982,张红英              ,False,24
450802201001201674,朱丽军              ,True,10
450802201709060512,尹宗法              ,True,3
450803193308172213,顾文亚              ,True,87
450803194208223217,朱连松              ,True,78
450803196004184614,王召举              ,True,60
450803196612260633,方建国              ,True,54
450803199002131301,王芳                ,False,30
45080320061209331X,杜林                ,True,14
450804194510161340,蔡方燕              ,False,75
450804194905084167,许国平              ,False,71
45080419500524051X,孙启斌              ,True,70
450804196909043169,金莉                ,False,51
450804197301224169,毛爱慧              ,False,47
45080419761230342X,奚亚琴              ,False,44
450804198907290122,盛蕾                ,False,31
450804199703120230,李位                ,True,23
450804200610161450,陈元海              ,True,14
450804201104271352,袁平清              ,True,9
450804201401262735,李长友              ,True,6
45082119390226317X,张金营              ,True,81
45082119480517118X,邵薇                ,False,72
450821195302021360,朱蓓                ,False,67
450821195801274055,李四顺              ,True,62
450821197110110608,葛建丹              ,False,49
450821197110144373,严杰                ,True,49
450821197305112929,陈赛丽              ,False,47
450821197803102678,芦海军              ,True,42
450821201409040658,霍永兵              ,True,6
450881193602222559,郭岗锋              ,True,84
450881194405093297,黄群新              ,True,76
450881195507190658,张涛                ,True,65
45088120041206437X,孟凡全              ,True,16
450881201509143319,吕峰                ,True,5
450902193005113397,董关富              ,True,90
450902193101271862,马彩秀              ,False,89
450902193308090399,邹苏华              ,True,87
450902197810221575,陈强达              ,True,42
450902198103180692,史艳华              ,True,39
450902199304280950,叶小云              ,True,27
450902200010210610,平宇                ,True,20
450902200505120043,何菊琼              ,False,15
450902200609174206,柯艳萍              ,False,14
450903193110183908,秦小琴              ,False,89
450903193208111056,朱永栋              ,True,88
45090319410418217X,梁桃贤              ,True,79
450903194206281451,唐百冲              ,True,78
450903195603050432,任国柱              ,True,64
450903195702072207,陈伟红              ,False,63
450903196102170983,索明秀              ,False,59
450903196203020570,石大可              ,True,58
450903196309213549,黄小曼              ,False,57
450903196401280533,陈喜联              ,True,56
450903197210244219,龙江                ,True,48
450903197212244650,蔡霖                ,True,48
45090319780607410X,杨倩怡              ,False,42
450903198108064259,许海江              ,True,39
450903199312304170,范正章              ,True,27
450903200411144550,徐飞飞              ,True,16
450903200506072422,李庆喜              ,False,15
450903201206230032,卢尚建              ,True,8
450921193306205008,陈华平              ,False,87
450921194803214719,周文兴              ,True,72
450921195805153651,韩春清              ,True,62
450921197403024901,许红勤              ,False,46
45092119931211007X,顾生锐              ,True,27
450921200501142519,游峰云              ,True,15
450921201409252779,戴玮                ,True,6
450922193105203758,李珍宝              ,True,89
450922194111290223,王桂芝              ,False,79
450922195812172021,张皓虹              ,False,62
450922196905101585,袁雪梅              ,False,51
450922196909183493,孙皓                ,True,51
450922196909211378,邵晓东              ,True,51
450922197003270878,陈幸深              ,True,50
450922198610234080,吕湘萍              ,False,34
450922200111172807,方小曼              ,False,19
450922200507113678,贾晨伟              ,True,15
450923193802062117,沈脩杰              ,True,82
450923195610142509,杨占君              ,False,64
450923196101244624,栗玉珍              ,False,59
450923197412120201,徐玉兰              ,False,46
450923197703090962,张俊梅              ,False,43
450923198101292959,王圣明              ,True,39
450924194107182118,林炽文              ,True,79
450924195001163140,梁红娟              ,False,70
450924195211042339,王伟                ,True,68
450924196302052772,魏永                ,True,57
450924196311272937,林毅                ,True,57
450924196801221681,杨彩霞              ,False,52
450924197209300553,周皓                ,True,48
450924197301274052,陈明伟              ,True,47
450924198302261098,林海城              ,True,37
450924199803254333,黄耀泽              ,True,22
45092419980609032X,宋金晶              ,False,22
450924200806242835,鲍俊华              ,True,12
450924201304151276,白茗元              ,True,7
450924201508033538,柳蔚                ,True,5
45098119361016119X,刘朝                ,True,84
450981193811280371,张望龙              ,True,82
450981195210251291,干戈                ,True,68
450981197306023516,陈彦行              ,True,47
450981198808294759,奚坚锋              ,True,32
45098119970703483X,蔡良伴              ,True,23
450981200410053357,胡克华              ,True,16
450981201201131827,杨瑾                ,False,8
451002194408113910,蔡文明              ,True,76
451002195005151765,叶美英              ,False,70
45100219590303224X,赵贵霞              ,False,61
451002200507303339,周悦                ,True,15
451003193304192978,高鹏程              ,True,87
451003193804124314,房晓波              ,True,82
451003194609084905,林园                ,False,74
451003194907110673,张海高              ,True,71
451003195009042984,林华英              ,False,70
45100319550722123X,杜云峰              ,True,65
451003196310044721,吴海晶              ,False,57
45102219351205208X,何洁婷              ,False,85
451022193906014879,卢鞘辉              ,True,81
451022195707143714,王钰宝              ,True,63
451022197012140516,鲁姚勋              ,True,50
451022197112080370,谭洲斌              ,True,49
451022197403311490,杨和兵              ,True,46
451022197712150395,王纪波              ,True,43
